,item,source_id,class,country,analyser,timestamp,menu,title,count
10859,3160,16936,31606,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""",Unknown turn lanes value,0
10860,3160,16936,31607,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""",Bad turn lanes order,0
10861,3160,16936,31608,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""","Conflict between lanes number of same suffix ("""", forward, backward or both_ways)",0
10862,3160,16936,31609,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""","Bad access lanes value, should not be an integer but a restriction",0
10863,3160,16936,316010,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""","Pipe characters should not be used in destination tag, only in destination:lanes",0
10864,3160,16936,316011,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""",Merge lane and other turn lane in a single lane,0
10865,3160,16936,316012,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""",Indicated turn lane together with `none`,0
10866,3160,16936,316013,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""",Unknown change lanes value,0
10867,3160,16936,316014,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""",Lane changing value only_* need an aside lane on the good side,0
10868,3160,16936,316020,india_haryana,Sax,2025-01-04 05:16:01+00:00,"incorrect ""lanes""",Uncommon value of {{0.key}},0
10869,3161,16936,31611,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Bad parking:lane:[side],0
10870,3161,16936,31614,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Too many parking:lane:[side],0
10871,3161,16936,31615,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Bad parking:lane:[side] value,0
10872,3161,16936,31616,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,parking:condition:[side] without parking:lane:[side] value,0
10873,3161,16936,31617,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,parking:condition:[side] not applicable,0
10874,3161,16936,31618,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,parking:condition:[side] should be mapped on separately mapped parking area,0
10875,3161,16936,31619,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Bad parking:condition:[side] value,0
10876,3161,16936,31621,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Bad parking:[side],0
10877,3161,16936,31622,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,parking:[side]:* without parking:[side] value,0
10878,3161,16936,31623,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Duplicated values,0
10879,3161,16936,31624,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Bad value for parking:[side]=*,0
10880,3161,16936,31625,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,parking:[side]:* not applicable,0
10881,3161,16936,31626,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Property of parking should be mapped on separately mapped parking area,0
10882,3161,16936,31627,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Bad parking:[side]:orientation value,0
10883,3161,16936,31628,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Bad parking:[side]:restriction value,0
10884,3161,16936,31629,india_haryana,Sax,2025-01-04 05:16:01+00:00,parking lane,Bad parking:[side]:direction value,0
10885,3180,16936,31801,india_haryana,Sax,2025-01-04 05:16:01+00:00,relation type=restriction,"Useless non u-turn restriction, it's forbidden by local law",0
10886,3180,16965,2,india_haryana,Osmosis_Relation_Restriction,2025-01-04 05:16:01+00:00,relation type=restriction,"Restriction relation, bad member type",0
10887,3180,16965,3,india_haryana,Osmosis_Relation_Restriction,2025-01-04 05:16:01+00:00,relation type=restriction,Unconnected restriction relation ways,0
10888,3180,16965,4,india_haryana,Osmosis_Relation_Restriction,2025-01-04 05:16:01+00:00,relation type=restriction,"Restriction relation, bad oneway direction on ""from"" or ""to"" member",0
10889,3180,16965,5,india_haryana,Osmosis_Relation_Restriction,2025-01-04 05:16:01+00:00,relation type=restriction,Restriction doesn't match topology,0
10890,3200,16936,32001,india_haryana,Sax,2025-01-04 05:16:01+00:00,area,Redundant area tagging,0
10891,3210,16969,2,india_haryana,Osmosis_Highway_Noexit,2025-01-04 05:16:01+00:00,noexit,Noexit on way with multiple exits,0
10892,3240,30665,2,india_haryana,Osmosis_Relation_Route_Access,2025-01-04 05:16:01+00:00,route access mismatch,Way access mismatch relation route=foot,0
10893,3240,30665,3,india_haryana,Osmosis_Relation_Route_Access,2025-01-04 05:16:01+00:00,route access mismatch,Way access mismatch relation route=hiking,0
10894,3250,16936,32502,india_haryana,Sax,2025-01-04 05:16:01+00:00,opening hours,Invalid Conditional Interval,0
10895,3350,16936,33501,india_haryana,Sax,2025-01-04 05:16:01+00:00,conditional restriction,Bad conditional restriction,0
10896,3350,16936,33502,india_haryana,Sax,2025-01-04 05:16:01+00:00,conditional restriction,Improve style of conditional,0
10897,3350,16936,33503,india_haryana,Sax,2025-01-04 05:16:01+00:00,conditional restriction,Expired conditional,0
10898,3350,16936,33504,india_haryana,Sax,2025-01-04 05:16:01+00:00,conditional restriction,Invalid date/time span,0
10899,3350,16936,33505,india_haryana,Sax,2025-01-04 05:16:01+00:00,conditional restriction,Repeated condition in conditional restriction,0
10900,3360,16936,33601,india_haryana,Sax,2025-01-04 05:16:01+00:00,sideway,Conflicting tags for sides of the way,0
10901,4010,16936,40101,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,psv is preferred to service=psv,0
10902,4010,16936,40103,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,deprecated tagging,0
10903,4010,16936,40104,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,deprecated tagging,0
10904,4010,16936,40105,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,misused tag in this country,0
10905,4010,16936,40106,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,Deprecated tag,0
10906,4010,16936,202004,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,This store was on an adapted schedule during the lockdown. Are these opening hours still in effect?,0
10907,4010,16936,202005,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,This store offered a take-away service during the lockdown. Does it still offer take-away in usual times,0
10908,4010,16936,202006,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,This store offered a delivery service during the lockdown. Does it still offer delivery in usual times,0
10909,4010,16936,202007,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,The lockdown is over. Has this place reopened?,0
10910,4010,16936,202008,india_haryana,Sax,2025-01-04 05:16:01+00:00,disused,This store was on an adapted schedule during the lockdown. Are these opening hours still in effect?,0
10911,4020,16936,40201,india_haryana,Sax,2025-01-04 05:16:01+00:00,on junction=roundabout,Roundabout as area,0
10912,4030,16936,40301,india_haryana,Sax,2025-01-04 05:16:01+00:00,incompatible tags,cycleway with cycleway:right and cycleway:left,0
10913,4030,16936,40302,india_haryana,Sax,2025-01-04 05:16:01+00:00,incompatible tags,`{{0.key}}` together with `{{1.key}}` and equal values,0
10914,4040,16936,40401,india_haryana,Sax,2025-01-04 05:16:01+00:00,ref in name,"{{0.key}}={{0.value}} with {{1.key}}={{1.value}}, likely this is a single pitch instead",0
10915,4060,16936,4060,india_haryana,Sax,2025-01-04 05:16:01+00:00,fixme import,"OpenSeaMap import, very approximative position.",0
10916,4061,16936,40612,india_haryana,Sax,2025-01-04 05:16:01+00:00,fixme review,"Does this station still sell SP95, or has it been replaced by the SP95-E10?",0
10917,4080,16947,3,india_haryana,Osmosis_Double_Tagging,2025-01-04 05:16:01+00:00,duplicate object,Object tagged twice as node and relation,0
10918,4110,16936,41100,india_haryana,Sax,2025-01-04 05:16:01+00:00,incorrect layer,Long Waterway/water above ground and no bridge,0
10919,4110,16936,41102,india_haryana,Sax,2025-01-04 05:16:01+00:00,incorrect layer,Natural feature underground,0
10920,5010,16936,703,india_haryana,Sax,2025-01-04 05:16:01+00:00,orthograph,Word not found in dictionary,0
10921,5010,16936,704,india_haryana,Sax,2025-01-04 05:16:01+00:00,orthograph,Encoding problem,0
10922,5010,16936,905,india_haryana,Sax,2025-01-04 05:16:01+00:00,orthograph,Abbreviation of number should be in lowercase,0
10923,5010,16936,50109001,india_haryana,Sax,2025-01-04 05:16:01+00:00,orthograph,Arabic letter detected in Farsi name,0
10924,5030,16936,50301,india_haryana,Sax,2025-01-04 05:16:01+00:00,two names,Conflicting names,0
10925,5070,16936,50702,india_haryana,Sax,2025-01-04 05:16:01+00:00,invalid character,Non-printable character,0
10926,5070,16936,50703,india_haryana,Sax,2025-01-04 05:16:01+00:00,invalid character,Unexpected symbol in name,0
10927,5070,16936,50705,india_haryana,Sax,2025-01-04 05:16:01+00:00,invalid character,Unexpected punctuation in name,0
10928,5080,16936,50801,india_haryana,Sax,2025-01-04 05:16:01+00:00,similar name,"Hamlet or Locality name suffix Nord, Sud, Est, Ouest, Centre should be removed from Cadastre name. Place should be integrated only once.",0
10929,5080,16936,50802,india_haryana,Sax,2025-01-04 05:16:01+00:00,similar name,{{0.key}} contains the value of {{1.key}},0
10930,6010,420671,100,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=0,0
10931,6010,420671,101,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=1,0
10932,6010,420671,102,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=2,0
10933,6010,420671,103,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=3,0
10934,6010,420671,104,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=4,0
10935,6010,420671,105,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=5,0
10936,6010,420671,106,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=6,0
10937,6010,420671,107,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=7,0
10938,6010,420671,108,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=8,0
10939,6010,420671,111,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=11,0
10940,6010,420671,112,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=12,0
10941,6010,420671,113,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=13,0
10942,6010,420671,114,india_haryana,Osmosis_Relation_Open,2025-01-04 05:16:01+00:00,open polygon,Open relation type=boundary admin_level=14,0
10943,6020,16936,504,india_haryana,Sax,2025-01-04 05:16:01+00:00,duplicated way,Duplicated way in relation,0
10944,6060,16941,1,india_haryana,Osmosis_Boundary_Hole,2025-01-04 05:16:01+00:00,erroneous boundary,Hole between administrative boundaries of admin_level 8,0
10945,7012,16966,7,india_haryana,Osmosis_Highway_Tunnel_Bridge,2025-01-04 05:16:01+00:00,bridge to tag,Tunnel connected to non-tunnel highway,0
10946,7040,16946,7,india_haryana,Osmosis_Powerline,2025-01-04 05:16:01+00:00,power lines,Unmatched voltage of line on substation,0
10947,7120,16963,2,india_haryana,Osmosis_Boundary_Relation,2025-01-04 05:16:01+00:00,relation type=boundary,Missing `name`,0
10948,7120,16963,5,india_haryana,Osmosis_Boundary_Relation,2025-01-04 05:16:01+00:00,relation type=boundary,Different population tag between relation and admin_centre,0
10949,7120,16963,6,india_haryana,Osmosis_Boundary_Relation,2025-01-04 05:16:01+00:00,relation type=boundary,Invalid role,0
10950,8300,34077,1,india_haryana,Merge_Traffic_Signs,2025-01-04 05:16:01+00:00,traffic signs,Unmapped max speed limit 5,0
10951,1070,16980,4,india_himachal_pradesh,Osmosis_Highway_VS_Building,2025-01-04 05:16:49+00:00,objects overlap,Highway intersecting small water piece,2335
10952,9001,16972,9001001,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,combinations,missing tag,2042
10953,0,16978,1,india_himachal_pradesh,Osmosis_Building_Overlaps,2025-01-04 05:16:49+00:00,overlapping building,Building intersection,1174
10954,0,16978,2,india_himachal_pradesh,Osmosis_Building_Overlaps,2025-01-04 05:16:49+00:00,overlapping building,Large building intersection,926
10955,1190,34079,20,india_himachal_pradesh,Osmosis_Way_Approximate,2025-01-04 05:16:49+00:00,approximate way,Approximate geometry of waterway,748
10956,2020,16972,804,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,elevation,Missing altitude,710
10957,1070,441269,12,india_himachal_pradesh,Osmosis_Polygon_Intersects,2025-01-04 05:16:49+00:00,objects overlap,Bad intersection with major highway,506
10958,1210,33129,4,india_himachal_pradesh,Osmosis_Highway_Floating_Islands,2025-01-04 05:16:49+00:00,not-connected highway/cycleway,Small highway group apart from the main network or with insufficient access upstream,397
10959,1070,16980,1,india_himachal_pradesh,Osmosis_Highway_VS_Building,2025-01-04 05:16:49+00:00,objects overlap,Highway intersecting building,382
10960,1250,17007,2,india_himachal_pradesh,Osmosis_Highway_Bad_Intersection,2025-01-04 05:16:49+00:00,objects intersection,Intersection of unrelated highway and waterway objects,237
10961,9010,16972,9010001,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,unnecessary,unnecessary tag,231
10962,1230,17004,5,india_himachal_pradesh,Osmosis_Duplicated_Geotag,2025-01-04 05:16:49+00:00,duplicate geometry,Duplicated node without tag,205
10963,1220,17003,3,india_himachal_pradesh,Osmosis_Waterway,2025-01-04 05:16:49+00:00,waterway,Unconnected stream or wrong way flow,191
10964,2140,16972,21411,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,public_transport route,Missing public_transport tag on a public transport stop,174
10965,1070,441269,13,india_himachal_pradesh,Osmosis_Polygon_Intersects,2025-01-04 05:16:49+00:00,objects overlap,Bad intersection with railway,169
10966,2110,16972,21101,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,missing object kind,Untagged named object,165
10967,1310,439330,1,india_himachal_pradesh,Osmosis_Building_In_Polygon,2025-01-04 05:16:49+00:00,building landuse,Building on agricultural land,157
10968,3130,16972,31301,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,brand in name,"This name is very common, is this store part of the brand network?",157
10969,4061,16972,40610,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,fixme review,Object needs review,143
10970,2060,16972,10,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,street numbers,Invalid addr:housenumber value,118
10971,1070,16980,5,india_himachal_pradesh,Osmosis_Highway_VS_Building,2025-01-04 05:16:49+00:00,objects overlap,Highway intersecting large water piece,116
10972,1140,16989,2,india_himachal_pradesh,Osmosis_Useless,2025-01-04 05:16:49+00:00,missing tag or role,Missing tag or role on way,109
10973,9002,16972,9002007,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,deprecated,{{0.key}}={{0.value}} is unspecific. Please replace '{{0.value}}' by a specific value.,104
10974,4070,16972,4070,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,construction,Finished construction,101
10975,7040,16982,2,india_himachal_pradesh,Osmosis_Powerline,2025-01-04 05:16:49+00:00,power lines,Unfinished power major line,100
10976,9015,16972,9015007,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,openrailwaymap,"track numbers inside a station should be railway:track_ref, not name",99
10977,5010,16972,803,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,orthograph,Name with uppercase,94
10978,2140,16972,21412,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,public_transport route,Missing legacy tag on a public transport stop,91
10979,3093,16972,30932,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,URL,The URL does not have a valid scheme,84
10980,9000,16972,9000004,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,addresses,{{0.key}} without number,82
10981,7040,16982,1,india_himachal_pradesh,Osmosis_Powerline,2025-01-04 05:16:49+00:00,power lines,Lone power tower or pole,78
10982,2060,16984,19,india_himachal_pradesh,Osmosis_Relation_AssociatedStreet,2025-01-04 05:16:49+00:00,street numbers,"Tag ""addr:street"" not matching a street name around",72
10983,9001,16972,9001002,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,combinations,suspicious tag combination,70
10984,9002,16972,9002001,india_himachal_pradesh,Sax,2025-01-04 05:16:49+00:00,deprecated,deprecated tagging,56
10985,1120,16986,3,india_himachal_pradesh,Osmosis_Highway_Broken_Level_Continuity,2025-01-04 05:16:49+00:00,broken highway continuity,Broken highway level continuity,54
10986,3161,17006,2,india_himachal_pradesh,Osmosis_Parking_highway,2025-01-04 05:16:49+00:00,parking lane,Missing access way to parking,52
